Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Cluster
"-2,58634189","0,3883725723","-1,135118631","-0,115074124","-0,456317322","-0,156920065",5
"-2,438936584","0,3914429991","-1,112880538","-0,121207412","-0,462842397","-0,158967279",5
"-2,461259258","0,5135788454","-1,209431899","-0,166126696","-0,56390524","-0,147589279",5
"-2,564708134","0,4159342682","-1,131297038","-0,126933881","-0,515480955","-0,176239598",5
"-2,601879394","0,5129043838","-1,242185531","-0,168097679","-0,655333342","-0,188049685",5
"-2,485586897","0,4482083991","-1,131759305","-0,130956588","-0,515096262","-0,173142878",5
"-2,638995605","0,598007066","-1,325840491","-0,183987244","-0,615458031","-0,13573489",5
"-2,581220378","0,4646709922","-1,199291437","-0,140538403","-0,532358769","-0,1587562",5
"-2,781625701","0,3252698722","-1,447697154","1,2335358388","-1,132583031","2,4340423963",5
"-2,620973033","0,3116383362","-1,508326207","-0,195713005","-0,150908554","0,1046165733",5
"-2,633554916","0,3450121747","-1,483187587","-0,145873929","-0,173966654","0,0357241774",5
"-2,529840697","0,3021374649","-1,457810628","-0,137545921","-0,188343857","0,0144406684",5
"-2,518115748","0,4041528978","-1,554458052","-0,17909348","-0,291830175","0,0202153279",5
"-2,512243378","0,3120146735","-1,289630482","0,0563245334","-0,198591625","-0,224904341",5
"-2,610143875","0,4721547318","-1,379187953","-0,101270789","-0,387222529","-0,117912999",5
"-2,490519788","0,3214775391","-1,325321864","0,0592454832","-0,138278496","-0,189036857",5
"-2,502202123","0,3989547876","-1,429671365","0,0190229419","-0,305957315","-0,216818069",5
"-2,480816567","0,2998444996","-1,207349562","-0,042131163","-0,35053989","-0,189175342",5
"-2,345709467","0,3484739647","-1,214910723","-0,06301124","-0,386404127","-0,185796866",5
"-2,430017103","0,380074854","-1,267499198","-0,079582706","-0,482579472","-0,210202954",5
"-2,351478967","0,3990474044","-1,149733616","-0,184447833","-0,560110927","-0,135972969",5
"-2,420519452","0,3789212577","-1,254473399","-0,077090042","-0,488450511","-0,217671922",5
"-2,321790583","0,3511738034","-1,31756835","0,0337219056","-0,320452567","-0,259647468",5
"-2,465200871","0,3505339103","-1,323946609","0,0463997145","-0,315457663","-0,269782316",5
"-2,536318852","0,4171586471","-1,249399609","-0,059389389","-0,413106676","-0,198141892",5
"-2,353839692","0,4024230254","-1,196222393","-0,072591789","-0,561754224","-0,273447539",5
"-2,363091949","0,33843732","-1,123678044","-0,045545923","-0,492985188","-0,277763332",5
"-2,468521471","0,4948044237","-1,3191691","-0,098506694","-0,532667113","-0,208670499",5
"-2,407393473","0,3677022763","-1,173229094","-0,036887988","-0,470248059","-0,264759024",5
"-2,396787582","0,3847928884","-1,213373584","-0,045083607","-0,514082088","-0,273142578",5
"-2,39438704","0,3851044597","-1,20721155","-0,045346152","-0,51753646","-0,275450138",5
"-2,389214127","0,4262312428","-1,194956276","-0,041410162","-0,442158053","-0,243583665",5
"-2,390408078","0,3502995442","-1,156604566","-0,027582627","-0,486186012","-0,287511176",5
"-2,296630197","0,3369744196","-1,126644874","-0,025041851","-0,443499726","-0,27262554",5
"-2,35245561","0,3643866472","-1,165725218","-0,041723686","-0,537481178","-0,297140694",5
"-2,429798241","0,4052813678","-1,200842321","-0,045311994","-0,505711753","-0,270847719",5
"-2,347986429","0,2985725195","-1,060619316","0,0042206329","-0,363404868","-0,272825413",5
"-2,344634506","0,4148110779","-1,322567615","0,0347496375","-0,481165766","-0,345573937",5
"-2,453901095","0,1005927526","-1,550872025","-0,365525741","-0,190420916","0,6878566464",5
"-2,326758631","0,3278792592","-1,198581079","-0,022412041","-0,477755053","-0,292337229",5
"-2,331756126","0,4005267237","-1,107933516","-0,177013368","-0,569312348","-0,156377278",5
"-2,399203668","0,4748533766","-1,189616276","-0,193564754","-0,696020323","-0,191908988",5
"-2,394584716","0,2859124066","-1,066918989","0,0096528641","-0,428210614","-0,291307701",5
"-2,26573204","0,2880246415","-1,091375382","-0,03313401","-0,527088748","-0,313658684",5
"-2,161690922","0,3546893375","-1,127297654","-0,070628198","-0,656799363","-0,337567794",5
"-2,206144125","0,2523640551","-1,143508174","0,0813101769","-0,412982763","-0,391065433",5
"-2,199120946","0,2542734622","-1,12508898","0,0803236507","-0,416090604","-0,394093511",5
"-2,211600815","0,2961887984","-1,169448959","0,0638373549","-0,445657041","-0,385183896",5
"-2,154230423","0,2309620391","-1,112423517","0,0840637341","-0,436279612","-0,410658283",5
"-2,065671682","0,2324357066","-1,085533502","0,0860697357","-0,382627198","-0,389444664",5
"-2,109263855","0,2770030833","-1,037748988","-0,034927099","-0,586164505","-0,353247693",5
"-2,157733989","0,266132173","-1,13224486","0,0744236419","-0,485151971","-0,423882602",5
"-2,216726957","0,1959206648","-1,042225813","0,1155709056","-0,36525117","-0,41975308",5
"-2,297425531","0,281896628","-1,034100455","-0,023289187","-0,612687332","-0,380755845",5
"-2,15046838","0,2657707193","-1,112995725","0,0756001335","-0,487434442","-0,430402473",5
"-2,159868097","0,2363937345","-0,870810521","-0,09884768","-0,550392577","-0,270897759",5
"-2,245074486","0,3721301015","-1,113697802","-0,038062453","-0,478329868","-0,280387037",5
"-2,310900016","0,3305503987","-1,077819493","-0,025307092","-0,512577855","-0,317609545",5
"-2,196804355","0,3077728698","-1,051480028","-0,034531779","-0,591301734","-0,354020744",5
"-2,163616979","0,2936707046","-1,021823487","-0,033840316","-0,611083436","-0,370066518",5
"-2,17041473","0,2936428625","-1,021726203","-0,030954244","-0,614042542","-0,37498105",5
"-2,124027612","0,2734673307","-1,006774898","-0,030833399","-0,623860999","-0,383025053",5
"-2,146255542","0,3054097935","-0,906093063","-0,136475752","-0,750087737","-0,330821114",5
"-2,249916189","0,31831779","-0,95180283","-0,12939256","-0,66386825","-0,284851481",5
"-2,176607715","0,363402257","-0,951688599","-0,143200403","-0,646262737","-0,260659689",5
"-2,18588954","0,1791560882","-1,021168467","0,1151536948","-0,379021249","-0,428420237",5
"-2,22136159","0,3216567785","-1,048297959","-0,033165718","-0,593461641","-0,357403212",5
"-2,565394815","0,4349996811","-1,330297547","0,0666136483","-0,271183297","-0,267484672",5
"-2,756465888","0,441110217","-1,640381362","0,0089161922","-0,189056052","0,3896738213",5
"-2,750858108","0,4041763979","-1,591576788","-0,177665714","-0,074475116","0,1417953926",5
"-2,672352676","0,499262216","-1,5704829","-0,319262839","-0,32525753","0,1799426931",5
"-2,776360792","0,4824930115","-1,530849764","-0,290527309","-0,233193733","0,1906302465",5
"-2,72385852","0,5431075956","-1,301720008","-0,201953283","-0,406863963","-0,008828447",5
"-2,531230045","0,4009729044","-1,249023165","-0,072071163","-0,310143157","-0,129086708",5
"-2,527187556","0,4328543173","-1,271542035","-0,083847085","-0,35094305","-0,135113825",5
"-2,662971511","0,5457378589","-1,421660051","-0,125090626","-0,407273333","-0,094535389",5
"-2,603364244","0,4948090542","-1,360688992","-0,103459581","-0,369293181","-0,108774049",5
"-2,681748129","0,4249883352","-1,272092901","-0,059094201","-0,253110277","-0,109534616",5
"-2,547700678","0,4909699769","-1,219073365","-0,196368082","-0,539072397","-0,098685886",5
"-2,550656041","0,3446100603","-1,302809216","0,0714936634","-0,190545099","-0,232834535",5
"-2,508561589","0,4709859499","-1,194957179","-0,186018346","-0,560779024","-0,126056016",5
"-2,527493071","0,384073059","-1,093691323","-0,14236442","-0,447785127","-0,130337307",5
"-2,455178799","0,529551585","-1,249458926","-0,209555946","-0,626811898","-0,127681288",5
"-2,572468541","0,47651162","-1,168648696","-0,165670931","-0,510948709","-0,126302576",5
"-2,53361287","0,3542368769","-1,244348614","0,0493122928","-0,239564201","-0,239231791",5
"-2,554482158","0,4849422108","-1,282633994","-0,068470342","-0,429857809","-0,190855281",5
"-2,466585115","0,5136663299","-1,332944598","-0,097354159","-0,516236985","-0,197572743",5
"-2,509433938","0,5352156021","-1,338095098","-0,094780427","-0,504621124","-0,193459305",5
"-2,550045916","0,3449237203","-1,13605656","-0,009656471","-0,299961008","-0,20937681",5
"-2,515214345","0,3499378103","-1,255754355","0,0860192557","-0,204638998","-0,26455967",5
"-2,550689626","0,4236238294","-1,110665238","-0,145779761","-0,502345877","-0,152151386",5
"-2,575469868","0,5142241209","-1,19406369","-0,17741552","-0,550164145","-0,130318326",5
"-2,507188959","0,477315487","-1,170917081","-0,174292354","-0,575613572","-0,150600884",5
"-2,495542673","0,5464341164","-1,232290267","-0,202787645","-0,64084467","-0,144401241",5
"-2,530833889","0,4557872567","-1,13212479","-0,159098896","-0,539490625","-0,154077351",5
"-2,463891974","0,4649317608","-1,151280231","-0,170023949","-0,5753288","-0,158158027",5
"-2,499914112","0,3883863728","-1,039070116","-0,134899843","-0,57408649","-0,215726866",5
"-2,491297352","0,085416343","-1,434868459","-0,525106012","0,1171803281","0,5807612524",5
"-2,296954466","0,2960569908","-1,020198244","-0,021091378","-0,353470014","-0,24670575",5
"-2,420748211","0,4381433359","-1,361536418","0,0331264679","-0,237323842","-0,207672546",5
"-2,488488264","0,401188184","-1,298909329","0,0549339665","-0,283960149","-0,266178612",5
"-2,386519458","0,2934578541","-1,11162249","-0,01533714","-0,379286615","-0,249891332",5
"-2,363978017","0,3901641268","-1,216128608","-0,057448943","-0,478840086","-0,239901477",5
"-2,461882312","0,4659677156","-1,131176615","-0,168691959","-0,585193495","-0,167906087",5
"-2,331990341","0,3508640734","-1,124421265","-0,040428685","-0,474482235","-0,270687543",5
"-2,235167892","0,3649489893","-1,236843122","0,0591198363","-0,318378631","-0,300339856",5
"-2,30331433","0,4092631883","-1,039339204","-0,159391867","-0,632899124","-0,220015804",5
"-2,263794779","0,2177591965","-0,972949984","0,0861732323","-0,431154029","-0,209743913",5
"-2,234172185","0,36605402","-1,142550887","-0,06465766","-0,576046188","-0,296995393",5
"-2,112237615","0,3132619773","-1,060970999","-0,046694391","-0,511230171","-0,295350971",5
"-2,270655805","0,3547410099","-1,112451772","-0,050067717","-0,531407485","-0,294337258",5
"-2,298721772","0,3704634772","-1,114659524","-0,048870601","-0,521635641","-0,290205587",5
"-2,253956828","0,3430703109","-1,114708544","-0,051597597","-0,529550858","-0,292197369",5
"-2,292743477","0,2749601921","-0,917617215","-0,114400472","-0,555783186","-0,248075343",5
"-2,26137691","0,3024138197","-1,151850951","0,0860021206","-0,246731003","-0,306297136",5
"-2,279225968","0,2999544152","-0,963342257","-0,125471038","-0,593895601","-0,248820432",5
"-2,342200707","0,3664291015","-1,010819127","-0,138476438","-0,615538103","-0,2382425",5
"-2,29364857","0,3394426186","-1,212010034","0,0622802733","-0,406982077","-0,354722524",5
"-2,263040927","0,3193929733","-1,195687795","0,0644643607","-0,432080046","-0,372968006",5
"-2,271022244","0,3335186734","-1,182145039","0,0658230148","-0,423683776","-0,37239207",5
"-2,230520557","0,2791888133","-1,131083821","0,0836141928","-0,401043108","-0,388472636",5
"-2,201514378","0,2398913504","-1,064709538","0,1186679411","-0,263626738","-0,364449455",5
"-2,277147882","0,2606768606","-0,97975975","0,0047794496","-0,451053875","-0,332036559",5
"-2,249555543","0,3341765968","-1,173736915","0,0837704538","-0,414250191","-0,390630818",5
"-2,135686721","0,3802009685","-1,192556362","0,0479665162","-0,498963514","-0,392263442",5
"-2,124956854","0,3393242308","-1,115465092","0,080268886","-0,371471828","-0,372305987",5
"-2,221924823","0,3027325005","-0,94662106","0,0112248041","-0,371585256","-0,304108359",5
"-2,173602332","0,3626236229","-1,12904794","0,0662896415","-0,347894686","-0,343530808",5
"-2,405262729","0,3782103964","-1,303506095","0,1824649838","-0,179811469","-0,370929075",5
"-2,204498073","0,3704971431","-1,08799636","-0,022030196","-0,502187541","-0,272800689",5
"-2,276683279","0,4499129434","-1,294765356","0,0212274418","-0,535033077","-0,363519044",5
"-2,309480874","0,4359862657","-1,342621734","0,1157982249","-0,358614909","-0,381159845",5
"-2,161716053","0,4097075363","-1,100615189","-0,053893393","-0,502593234","-0,276404416",5
"-2,267288502","0,3586446476","-0,970415902","-0,130593511","-0,624196467","-0,257378123",5
"-2,232416231","0,4024108681","-1,114620533","-0,052897963","-0,565293965","-0,308022235",5
"-2,229017017","0,3998105408","-1,113813802","-0,047979131","-0,572305615","-0,317465216",5
"-2,221621286","0,3944410054","-1,12174771","-0,065580414","-0,554696751","-0,288681607",5
"-2,111237446","0,4186222054","-1,114457018","-0,077133708","-0,553667048","-0,276594068",5
"-2,236071748","0,3171489317","-1,13607541","0,0848361566","-0,37469424","-0,374457869",5
"-2,303515935","0,4453108448","-1,281404823","0,0387943439","-0,445807517","-0,338465709",5
"-2,154727565","0,3227679474","-1,034573484","-0,019184052","-0,446631607","-0,295192386",5
"-2,260628107","0,4292007698","-1,252473573","0,0459842811","-0,468566278","-0,363013619",5
"-2,173466838","0,1690813699","-1,678366009","0,7399632777","0,3822973576","-0,720579434",4
"-2,149490393","0,337290451","-1,399398469","0,2660994491","-0,243180929","-0,4998619",5
"-2,170140798","0,3889106059","-1,203872254","0,05258999","-0,497808241","-0,393629753",5
"-2,196664084","0,4382611267","-1,215994412","0,0535121432","-0,420264575","-0,352769589",5
"-2,119418412","0,3884420548","-1,058361059","-0,050433848","-0,65259442","-0,367938748",5
"-2,163956818","0,3785015166","-0,998193656","-0,020300211","-0,505772226","-0,333047845",5
"-2,10740302","0,3736326817","-1,103335615","0,074948465","-0,439749991","-0,405139026",5
"-2,108830765","0,3489703247","-1,289646805","0,2903021861","-0,160743202","-0,502652173",5
"-2,154699782","0,3525647415","-1,426672181","0,3819512457","-0,12264014","-0,580277511",5
"-2,138628252","0,3429910929","-1,416212944","0,3918772819","-0,132192212","-0,598408047",5
"-2,167981584","0,312910401","-1,005387515","0,0859434044","-0,451224785","-0,433721848",5
"-2,016461734","0,3412206998","-1,059910939","0,0893468436","-0,45200712","-0,43477474",5
"-2,171562754","0,3828949136","-1,100015373","0,0834344553","-0,481113477","-0,43696471",5
"-2,27014133","0,1563835187","-1,439553929","-0,583650605","-0,18743425","0,4813844422",5
"-2,457291902","0,4020913374","-1,248793304","-0,254711653","-0,336733952","0,0470775092",5
"-2,359258135","0,3912461236","-1,014392885","0,0101536278","-0,296811427","-0,252069399",5
"-2,393621134","0,4294565206","-1,410175475","0,293935082","-0,066225919","-0,435735667",5
"-2,423612953","0,3723820598","-1,138185401","0,1335608686","-0,202570548","-0,338171689",5
"-2,343974606","0,4850808459","-0,99348473","-0,116862384","-0,478429508","-0,193155055",5
"-2,425144399","0,3589473956","-1,225474507","0,2301041908","-0,077284754","-0,381088033",5
"-2,913096369","0,5082221387","-1,703887386","0,4144702579","0,3015226271","-0,33880955",4
"-2,86357552","0,4695734043","-1,886159302","0,6324005593","0,5955750513","-0,432127789",4
"-2,735082489","0,5237633997","-2,127725806","0,8064529236","0,7957367494","-0,51780805",4
"-2,871015176","0,5243687122","-2,240127249","0,8105474423","0,8864714544","-0,453558409",4
"-2,944735939","0,4513759083","-2,180657117","0,8375990297","0,8951410817","-0,487512241",4
"-2,986020146","0,5306481892","-2,379533422","0,9118367142","0,9889473608","-0,505988626",4
"-3,01196751","0,5411826147","-2,378719534","0,9114059022","0,9871247169","-0,506300397",4
"-2,892502627","0,5533361888","-2,38523557","0,8846980825","1,0062037544","-0,466890108",4
"-2,955809284","0,7100017057","-2,592228046","0,818939714","0,800084649","-0,47360098",4
"-3,040233865","0,4813799314","-2,251763342","0,8518511306","0,9823760217","-0,45092498",4
"-3,007367266","0,3501225007","-2,778741896","1,460287088","1,6848595966","-0,771084847",4
"-2,984672157","0,3020814889","-2,697379636","1,4309817554","1,6465418205","-0,76386656",4
"-3,03584843","0,4000564424","-2,80992264","1,3941328872","1,5855272767","-0,733184695",4
"-2,928603381","0,3674898117","-2,700928337","1,3895158142","1,624491212","-0,719419665",4
"-3,016769909","0,292697973","-2,658028125","1,4301156005","1,6412870703","-0,763388124",4
"-2,995064981","0,2915709775","-2,630239179","1,4162243556","1,6260051101","-0,758365321",4
"-3,012216705","0,3055561193","-2,609884953","1,4538516401","1,5802564471","-0,825229711",4
"-2,975768644","0,2977018936","-2,589375304","1,4390735288","1,5691792955","-0,815493028",4
"-2,967614586","0,296735335","-2,58096602","1,4591760708","1,5811404854","-0,835469266",4
"-3,115701976","0,370377853","-2,689687773","1,4512385308","1,654457457","-0,769577015",4
